record_id,date,book_id,book_title,author,category,department,publication_year,available_copies,borrowed_count,returned_count,renewal_count,reservation_count,semester,exam_period,holiday_indicator
2859,2023-12-01,BK0099,Business Management: A Practical Approach,P. Reddy,Business Management,MBA,2022,47,7,13,2,1,Odd,0,1
2860,2023-12-01,BK0100,Advanced Business Management,N. Rao,Business Management,MBA,2018,37,5,10,2,1,Odd,0,1
2861,2023-12-01,BK0101,Principles of Business Management,V. Bose,Business Management,MBA,2018,60,10,28,4,0,Odd,0,1
2862,2023-12-01,BK0102,Business Management for Engineers,K. Iyer,Business Management,MBA,2001,47,4,4,1,1,Odd,0,1
2863,2023-12-01,BK0103,Modern Business Management,N. Nair,Business Management,MBA,2017,69,1,6,0,0,Odd,0,1
2864,2023-12-01,BK0104,Applied Business Management,K. Nair,Business Management,MBA,2020,36,15,41,1,1,Odd,0,1
2865,2023-12-01,BK0105,Business Management Concepts and Applications,V. Sharma,Business Management,MBA,2002,16,5,19,1,0,Odd,0,1
2866,2023-12-01,BK0106,Essentials of Business Management,J. Rao,Business Management,MBA,1996,37,7,34,1,0,Odd,0,1
2867,2023-12-01,BK0107,Business Management: Theory and Practice,M. Khan,Business Management,MBA,2006,37,6,8,0,0,Odd,0,1
2868,2023-12-01,BK0108,Understanding Business Management,M. Menon,Business Management,MBA,2007,67,16,53,3,0,Odd,0,1
2869,2023-12-01,BK0109,Introduction to English Literature,N. Menon,English Literature,HUMANITIES,2013,67,4,11,1,0,Odd,0,1
2870,2023-12-01,BK0110,Fundamentals of English Literature,K. Reddy,English Literature,HUMANITIES,2001,54,2,13,0,0,Odd,0,1
2871,2023-12-01,BK0111,English Literature: A Practical Approach,S. Bose,English Literature,HUMANITIES,1997,66,16,45,2,1,Odd,0,1
2872,2023-12-01,BK0112,Advanced English Literature,A. Khan,English Literature,HUMANITIES,2011,15,3,5,0,0,Odd,0,1
2873,2023-12-01,BK0113,Principles of English Literature,J. Khan,English Literature,HUMANITIES,2006,33,2,9,0,0,Odd,0,1
2874,2023-12-01,BK0114,English Literature for Engineers,M. Verma,English Literature,HUMANITIES,2006,30,19,51,3,0,Odd,0,1
2875,2023-12-01,BK0115,Modern English Literature,V. Reddy,English Literature,HUMANITIES,2009,40,10,27,1,0,Odd,0,1
2876,2023-12-01,BK0116,Applied English Literature,J. Menon,English Literature,HUMANITIES,2020,21,10,15,2,0,Odd,0,1
2877,2023-12-01,BK0117,English Literature Concepts and Applications,M. Rao,English Literature,HUMANITIES,2012,56,7,15,1,0,Odd,0,1
2878,2023-12-01,BK0118,Essentials of English Literature,N. Sharma,English Literature,HUMANITIES,2005,54,3,17,1,0,Odd,0,1
2879,2023-12-01,BK0119,English Literature: Theory and Practice,D. Rao,English Literature,HUMANITIES,2007,56,17,33,3,0,Odd,0,1
2880,2023-12-01,BK0120,Understanding English Literature,R. Rao,English Literature,HUMANITIES,1997,53,3,1,0,0,Odd,0,1
2881,2024-01-01,BK0001,Introduction to Computer Science,N. Iyer,Computer Science,CSE,2016,67,15,5,0,0,Even,0,0
2882,2024-01-01,BK0002,Fundamentals of Computer Science,R. Singh,Computer Science,CSE,2016,58,27,6,8,0,Even,0,0
2883,2024-01-01,BK0003,Computer Science: A Practical Approach,J. Sharma,Computer Science,CSE,2006,69,2,1,1,0,Even,0,0
2884,2024-01-01,BK0004,Advanced Computer Science,K. Gupta,Computer Science,CSE,2022,28,21,6,4,0,Even,0,0
2885,2024-01-01,BK0005,Principles of Computer Science,R. Menon,Computer Science,CSE,2008,31,8,2,1,1,Even,0,0
2886,2024-01-01,BK0006,Computer Science for Engineers,K. Kumar,Computer Science,CSE,2012,40,4,2,1,0,Even,0,0
2887,2024-01-01,BK0007,Modern Computer Science,R. Menon,Computer Science,CSE,2010,59,24,8,2,1,Even,0,0
2888,2024-01-01,BK0008,Applied Computer Science,R. Nair,Computer Science,CSE,2007,15,23,13,4,6,Even,0,0
2889,2024-01-01,BK0009,Computer Science Concepts and Applications,J. Rao,Computer Science,CSE,2021,19,2,1,0,1,Even,0,0
2890,2024-01-01,BK0010,Essentials of Computer Science,D. Rao,Computer Science,CSE,2017,37,4,1,0,0,Even,0,0
2891,2024-01-01,BK0011,Computer Science: Theory and Practice,V. Nair,Computer Science,CSE,2020,69,10,0,1,0,Even,0,0
2892,2024-01-01,BK0012,Understanding Computer Science,N. Khan,Computer Science,CSE,2001,63,23,6,3,0,Even,0,0
2893,2024-01-01,BK0013,Introduction to Data Science,K. Iyer,Data Science,CSE,2016,42,11,5,2,0,Even,0,0
2894,2024-01-01,BK0014,Fundamentals of Data Science,R. Menon,Data Science,CSE,2005,69,27,4,6,1,Even,0,0
2895,2024-01-01,BK0015,Data Science: A Practical Approach,J. Rao,Data Science,CSE,2021,23,28,12,2,3,Even,0,0
2896,2024-01-01,BK0016,Advanced Data Science,M. Sharma,Data Science,CSE,2003,66,9,2,0,0,Even,0,0
2897,2024-01-01,BK0017,Principles of Data Science,A. Sharma,Data Science,CSE,1996,16,8,2,2,0,Even,0,0
2898,2024-01-01,BK0018,Data Science for Engineers,P. Rao,Data Science,CSE,2000,46,7,1,2,0,Even,0,0
2899,2024-01-01,BK0019,Modern Data Science,N. Iyer,Data Science,CSE,2010,30,17,4,4,0,Even,0,0
2900,2024-01-01,BK0020,Applied Data Science,A. Gupta,Data Science,CSE,2013,40,11,7,0,0,Even,0,0
2901,2024-01-01,BK0021,Data Science Concepts and Applications,S. Reddy,Data Science,CSE,2019,39,4,3,1,0,Even,0,0
2902,2024-01-01,BK0022,Essentials of Data Science,R. Rao,Data Science,CSE,2014,63,24,6,4,1,Even,0,0
2903,2024-01-01,BK0023,Data Science: Theory and Practice,R. Sharma,Data Science,CSE,2018,47,6,2,3,0,Even,0,0
2904,2024-01-01,BK0024,Understanding Data Science,V. Iyer,Data Science,CSE,2019,49,51,12,12,2,Even,0,0
2905,2024-01-01,BK0025,Introduction to Electronics,J. Kumar,Electronics,ECE,2015,62,16,11,3,0,Even,0,0
2906,2024-01-01,BK0026,Fundamentals of Electronics,K. Singh,Electronics,ECE,2013,36,8,2,1,0,Even,0,0
2907,2024-01-01,BK0027,Electronics: A Practical Approach,N. Bose,Electronics,ECE,1999,62,22,10,5,1,Even,0,0
2908,2024-01-01,BK0028,Advanced Electronics,S. Iyer,Electronics,ECE,2015,20,13,10,0,0,Even,0,0
2909,2024-01-01,BK0029,Principles of Electronics,S. Verma,Electronics,ECE,1997,32,22,7,4,0,Even,0,0
2910,2024-01-01,BK0030,Electronics for Engineers,J. Menon,Electronics,ECE,2016,37,17,8,3,0,Even,0,0
2911,2024-01-01,BK0031,Modern Electronics,R. Khan,Electronics,ECE,2020,49,23,2,5,0,Even,0,0
2912,2024-01-01,BK0032,Applied Electronics,R. Gupta,Electronics,ECE,2002,60,11,8,3,1,Even,0,0
2913,2024-01-01,BK0033,Electronics Concepts and Applications,S. Rao,Electronics,ECE,2016,36,14,3,1,0,Even,0,0
2914,2024-01-01,BK0034,Essentials of Electronics,A. Iyer,Electronics,ECE,2022,58,7,1,0,1,Even,0,0
2915,2024-01-01,BK0035,Electronics: Theory and Practice,M. Rao,Electronics,ECE,2011,33,50,16,5,10,Even,0,0
2916,2024-01-01,BK0036,Understanding Electronics,D. Rao,Electronics,ECE,1995,15,50,23,4,19,Even,0,0
2917,2024-01-01,BK0037,Introduction to Mechanical,R. Bose,Mechanical,MECH,2017,17,33,10,10,15,Even,0,0
2918,2024-01-01,BK0038,Fundamentals of Mechanical,D. Reddy,Mechanical,MECH,2008,66,45,12,10,0,Even,0,0
2919,2024-01-01,BK0039,Mechanical: A Practical Approach,M. Verma,Mechanical,MECH,2014,45,12,8,4,0,Even,0,0
2920,2024-01-01,BK0040,Advanced Mechanical,D. Menon,Mechanical,MECH,2010,69,39,9,6,0,Even,0,0
2921,2024-01-01,BK0041,Principles of Mechanical,R. Sharma,Mechanical,MECH,2005,51,24,6,3,0,Even,0,0
2922,2024-01-01,BK0042,Mechanical for Engineers,S. Sharma,Mechanical,MECH,1996,65,36,8,7,0,Even,0,0
2923,2024-01-01,BK0043,Modern Mechanical,R. Reddy,Mechanical,MECH,2020,67,30,17,5,0,Even,0,0
2924,2024-01-01,BK0044,Applied Mechanical,R. Khan,Mechanical,MECH,2003,38,6,1,0,1,Even,0,0
2925,2024-01-01,BK0045,Mechanical Concepts and Applications,S. Sharma,Mechanical,MECH,2017,27,7,5,3,0,Even,0,0
2926,2024-01-01,BK0046,Essentials of Mechanical,N. Gupta,Mechanical,MECH,2007,33,8,6,0,0,Even,0,0
2927,2024-01-01,BK0047,Mechanical: Theory and Practice,A. Iyer,Mechanical,MECH,1997,26,11,5,2,0,Even,0,0
2928,2024-01-01,BK0048,Understanding Mechanical,J. Iyer,Mechanical,MECH,2004,53,9,0,1,0,Even,0,0
2929,2024-01-01,BK0049,Introduction to Civil,D. Nair,Civil,CIVIL,2000,21,23,8,1,1,Even,0,0
2930,2024-01-01,BK0050,Fundamentals of Civil,V. Menon,Civil,CIVIL,2002,62,39,13,4,0,Even,0,0
2931,2024-01-01,BK0051,Civil: A Practical Approach,A. Bose,Civil,CIVIL,1997,59,7,1,0,0,Even,0,0
2932,2024-01-01,BK0052,Advanced Civil,R. Verma,Civil,CIVIL,1997,27,12,5,1,0,Even,0,0
2933,2024-01-01,BK0053,Principles of Civil,J. Verma,Civil,CIVIL,2015,30,24,7,6,2,Even,0,0
2934,2024-01-01,BK0054,Civil for Engineers,P. Nair,Civil,CIVIL,2003,63,19,3,1,0,Even,0,0
2935,2024-01-01,BK0055,Modern Civil,A. Nair,Civil,CIVIL,2018,42,8,2,2,0,Even,0,0
2936,2024-01-01,BK0056,Applied Civil,M. Singh,Civil,CIVIL,1999,55,40,15,2,0,Even,0,0
2937,2024-01-01,BK0057,Civil Concepts and Applications,K. Khan,Civil,CIVIL,2023,20,24,3,3,2,Even,0,0
2938,2024-01-01,BK0058,Essentials of Civil,R. Reddy,Civil,CIVIL,2007,19,52,12,7,19,Even,0,0
2939,2024-01-01,BK0059,Civil: Theory and Practice,N. Singh,Civil,CIVIL,2021,63,56,20,10,0,Even,0,0
2940,2024-01-01,BK0060,Understanding Civil,A. Kumar,Civil,CIVIL,1999,45,16,8,0,0,Even,0,0
2941,2024-01-01,BK0061,Introduction to Mathematics,M. Bose,Mathematics,SCIENCE,1995,65,15,5,3,0,Even,0,0
2942,2024-01-01,BK0062,Fundamentals of Mathematics,K. Sharma,Mathematics,SCIENCE,1996,68,27,11,4,0,Even,0,0
2943,2024-01-01,BK0063,Mathematics: A Practical Approach,P. Reddy,Mathematics,SCIENCE,2009,37,25,9,5,0,Even,0,0
2944,2024-01-01,BK0064,Advanced Mathematics,M. Nair,Mathematics,SCIENCE,2012,48,13,7,4,1,Even,0,0
2945,2024-01-01,BK0065,Principles of Mathematics,R. Khan,Mathematics,SCIENCE,2011,19,9,3,1,0,Even,0,0
2946,2024-01-01,BK0066,Mathematics for Engineers,K. Menon,Mathematics,SCIENCE,2015,16,5,3,1,0,Even,0,0
2947,2024-01-01,BK0067,Modern Mathematics,S. Gupta,Mathematics,SCIENCE,1997,41,44,16,11,2,Even,0,0
2948,2024-01-01,BK0068,Applied Mathematics,R. Menon,Mathematics,SCIENCE,2000,15,7,1,0,0,Even,0,0
2949,2024-01-01,BK0069,Mathematics Concepts and Applications,M. Gupta,Mathematics,SCIENCE,2016,61,20,5,2,0,Even,0,0
2950,2024-01-01,BK0070,Essentials of Mathematics,V. Khan,Mathematics,SCIENCE,2023,66,19,6,3,0,Even,0,0
2951,2024-01-01,BK0071,Mathematics: Theory and Practice,V. Bose,Mathematics,SCIENCE,1997,61,21,6,5,0,Even,0,0
2952,2024-01-01,BK0072,Understanding Mathematics,N. Khan,Mathematics,SCIENCE,2019,69,19,7,5,0,Even,0,0
2953,2024-01-01,BK0073,Introduction to Physics,M. Verma,Physics,SCIENCE,2007,32,10,5,1,0,Even,0,0
2954,2024-01-01,BK0074,Fundamentals of Physics,K. Bose,Physics,SCIENCE,2000,66,8,0,1,0,Even,0,0
2955,2024-01-01,BK0075,Physics: A Practical Approach,D. Kumar,Physics,SCIENCE,2010,18,9,7,1,1,Even,0,0
2956,2024-01-01,BK0076,Advanced Physics,V. Rao,Physics,SCIENCE,2000,16,5,3,0,1,Even,0,0
2957,2024-01-01,BK0077,Principles of Physics,K. Verma,Physics,SCIENCE,2007,58,22,4,1,0,Even,0,0
2958,2024-01-01,BK0078,Physics for Engineers,M. Bose,Physics,SCIENCE,1995,40,22,3,2,0,Even,0,0
2959,2024-01-01,BK0079,Modern Physics,P. Nair,Physics,SCIENCE,2004,58,17,9,1,0,Even,0,0
2960,2024-01-01,BK0080,Applied Physics,R. Singh,Physics,SCIENCE,2018,52,25,7,5,0,Even,0,0
2961,2024-01-01,BK0081,Physics Concepts and Applications,N. Reddy,Physics,SCIENCE,2006,49,23,10,2,0,Even,0,0
2962,2024-01-01,BK0082,Essentials of Physics,S. Sharma,Physics,SCIENCE,2008,44,11,4,2,0,Even,0,0
2963,2024-01-01,BK0083,Physics: Theory and Practice,S. Nair,Physics,SCIENCE,2002,53,11,3,1,0,Even,0,0
2964,2024-01-01,BK0084,Understanding Physics,V. Reddy,Physics,SCIENCE,2009,69,7,3,0,0,Even,0,0
2965,2024-01-01,BK0085,Introduction to Chemistry,R. Nair,Chemistry,SCIENCE,2009,61,18,6,2,0,Even,0,0
2966,2024-01-01,BK0086,Fundamentals of Chemistry,A. Iyer,Chemistry,SCIENCE,2021,69,20,7,4,1,Even,0,0
2967,2024-01-01,BK0087,Chemistry: A Practical Approach,A. Iyer,Chemistry,SCIENCE,2018,66,23,8,5,0,Even,0,0
2968,2024-01-01,BK0088,Advanced Chemistry,V. Singh,Chemistry,SCIENCE,2013,50,38,10,5,0,Even,0,0
2969,2024-01-01,BK0089,Principles of Chemistry,K. Menon,Chemistry,SCIENCE,2008,57,10,6,3,0,Even,0,0
2970,2024-01-01,BK0090,Chemistry for Engineers,D. Singh,Chemistry,SCIENCE,1998,62,5,3,1,2,Even,0,0
2971,2024-01-01,BK0091,Modern Chemistry,K. Nair,Chemistry,SCIENCE,2002,55,14,5,2,0,Even,0,0
2972,2024-01-01,BK0092,Applied Chemistry,P. Khan,Chemistry,SCIENCE,2019,15,40,15,5,9,Even,0,0
2973,2024-01-01,BK0093,Chemistry Concepts and Applications,P. Rao,Chemistry,SCIENCE,1997,66,30,12,3,0,Even,0,0
2974,2024-01-01,BK0094,Essentials of Chemistry,J. Menon,Chemistry,SCIENCE,2005,58,1,2,0,0,Even,0,0
2975,2024-01-01,BK0095,Chemistry: Theory and Practice,S. Bose,Chemistry,SCIENCE,2022,64,10,6,1,1,Even,0,0
2976,2024-01-01,BK0096,Understanding Chemistry,M. Sharma,Chemistry,SCIENCE,2023,54,8,1,0,1,Even,0,0
2977,2024-01-01,BK0097,Introduction to Business Management,A. Rao,Business Management,MBA,2007,43,25,8,2,1,Even,0,0
2978,2024-01-01,BK0098,Fundamentals of Business Management,V. Reddy,Business Management,MBA,2012,44,15,1,1,0,Even,0,0
2979,2024-01-01,BK0099,Business Management: A Practical Approach,P. Reddy,Business Management,MBA,2022,47,20,7,5,0,Even,0,0
2980,2024-01-01,BK0100,Advanced Business Management,N. Rao,Business Management,MBA,2018,37,15,5,1,2,Even,0,0
2981,2024-01-01,BK0101,Principles of Business Management,V. Bose,Business Management,MBA,2018,60,32,8,2,0,Even,0,0
2982,2024-01-01,BK0102,Business Management for Engineers,K. Iyer,Business Management,MBA,2001,47,6,3,2,0,Even,0,0
2983,2024-01-01,BK0103,Modern Business Management,N. Nair,Business Management,MBA,2017,69,3,1,1,0,Even,0,0
2984,2024-01-01,BK0104,Applied Business Management,K. Nair,Business Management,MBA,2020,36,47,14,10,5,Even,0,0
2985,2024-01-01,BK0105,Business Management Concepts and Applications,V. Sharma,Business Management,MBA,2002,16,24,3,4,3,Even,0,0
2986,2024-01-01,BK0106,Essentials of Business Management,J. Rao,Business Management,MBA,1996,37,27,6,8,1,Even,0,0
2987,2024-01-01,BK0107,Business Management: Theory and Practice,M. Khan,Business Management,MBA,2006,37,5,6,0,0,Even,0,0
2988,2024-01-01,BK0108,Understanding Business Management,M. Menon,Business Management,MBA,2007,67,52,13,10,0,Even,0,0
2989,2024-01-01,BK0109,Introduction to English Literature,N. Menon,English Literature,HUMANITIES,2013,67,8,4,1,0,Even,0,0
2990,2024-01-01,BK0110,Fundamentals of English Literature,K. Reddy,English Literature,HUMANITIES,2001,54,18,2,2,0,Even,0,0
2991,2024-01-01,BK0111,English Literature: A Practical Approach,S. Bose,English Literature,HUMANITIES,1997,66,36,12,5,1,Even,0,0
2992,2024-01-01,BK0112,Advanced English Literature,A. Khan,English Literature,HUMANITIES,2011,15,9,2,0,0,Even,0,0
2993,2024-01-01,BK0113,Principles of English Literature,J. Khan,English Literature,HUMANITIES,2006,33,16,2,4,0,Even,0,0
2994,2024-01-01,BK0114,English Literature for Engineers,M. Verma,English Literature,HUMANITIES,2006,30,61,18,6,20,Even,0,0
2995,2024-01-01,BK0115,Modern English Literature,V. Reddy,English Literature,HUMANITIES,2009,40,28,9,2,0,Even,0,0
2996,2024-01-01,BK0116,Applied English Literature,J. Menon,English Literature,HUMANITIES,2020,21,25,8,6,0,Even,0,0
2997,2024-01-01,BK0117,English Literature Concepts and Applications,M. Rao,English Literature,HUMANITIES,2012,56,26,7,5,0,Even,0,0
2998,2024-01-01,BK0118,Essentials of English Literature,N. Sharma,English Literature,HUMANITIES,2005,54,5,2,2,0,Even,0,0
2999,2024-01-01,BK0119,English Literature: Theory and Practice,D. Rao,English Literature,HUMANITIES,2007,56,30,13,2,0,Even,0,0
3000,2024-01-01,BK0120,Understanding English Literature,R. Rao,English Literature,HUMANITIES,1997,53,3,2,1,0,Even,0,0
3001,2024-02-01,BK0001,Introduction to Computer Science,N. Iyer,Computer Science,CSE,2016,67,14,13,1,0,Even,0,0
3002,2024-02-01,BK0002,Fundamentals of Computer Science,R. Singh,Computer Science,CSE,2016,58,28,26,7,0,Even,0,0
3003,2024-02-01,BK0003,Computer Science: A Practical Approach,J. Sharma,Computer Science,CSE,2006,69,1,2,0,1,Even,0,0
3004,2024-02-01,BK0004,Advanced Computer Science,K. Gupta,Computer Science,CSE,2022,28,20,17,6,0,Even,0,0
3005,2024-02-01,BK0005,Principles of Computer Science,R. Menon,Computer Science,CSE,2008,31,3,7,0,0,Even,0,0
3006,2024-02-01,BK0006,Computer Science for Engineers,K. Kumar,Computer Science,CSE,2012,40,3,4,1,0,Even,0,0
3007,2024-02-01,BK0007,Modern Computer Science,R. Menon,Computer Science,CSE,2010,59,24,23,5,0,Even,0,0
3008,2024-02-01,BK0008,Applied Computer Science,R. Nair,Computer Science,CSE,2007,15,36,19,2,17,Even,0,0
3009,2024-02-01,BK0009,Computer Science Concepts and Applications,J. Rao,Computer Science,CSE,2021,19,4,2,0,0,Even,0,0
3010,2024-02-01,BK0010,Essentials of Computer Science,D. Rao,Computer Science,CSE,2017,37,9,2,1,1,Even,0,0
3011,2024-02-01,BK0011,Computer Science: Theory and Practice,V. Nair,Computer Science,CSE,2020,69,11,10,1,0,Even,0,0
3012,2024-02-01,BK0012,Understanding Computer Science,N. Khan,Computer Science,CSE,2001,63,16,23,1,0,Even,0,0
3013,2024-02-01,BK0013,Introduction to Data Science,K. Iyer,Data Science,CSE,2016,42,18,11,4,0,Even,0,0
3014,2024-02-01,BK0014,Fundamentals of Data Science,R. Menon,Data Science,CSE,2005,69,22,24,1,0,Even,0,0
3015,2024-02-01,BK0015,Data Science: A Practical Approach,J. Rao,Data Science,CSE,2021,23,26,19,3,2,Even,0,0
3016,2024-02-01,BK0016,Advanced Data Science,M. Sharma,Data Science,CSE,2003,66,13,7,2,0,Even,0,0
3017,2024-02-01,BK0017,Principles of Data Science,A. Sharma,Data Science,CSE,1996,16,13,7,3,0,Even,0,0
3018,2024-02-01,BK0018,Data Science for Engineers,P. Rao,Data Science,CSE,2000,46,11,7,0,0,Even,0,0
3019,2024-02-01,BK0019,Modern Data Science,N. Iyer,Data Science,CSE,2010,30,9,15,3,0,Even,0,0
3020,2024-02-01,BK0020,Applied Data Science,A. Gupta,Data Science,CSE,2013,40,14,9,5,0,Even,0,0
3021,2024-02-01,BK0021,Data Science Concepts and Applications,S. Reddy,Data Science,CSE,2019,39,5,4,1,0,Even,0,0
3022,2024-02-01,BK0022,Essentials of Data Science,R. Rao,Data Science,CSE,2014,63,22,22,3,0,Even,0,0
3023,2024-02-01,BK0023,Data Science: Theory and Practice,R. Sharma,Data Science,CSE,2018,47,5,6,1,0,Even,0,0
3024,2024-02-01,BK0024,Understanding Data Science,V. Iyer,Data Science,CSE,2019,49,52,49,7,1,Even,0,0
3025,2024-02-01,BK0025,Introduction to Electronics,J. Kumar,Electronics,ECE,2015,62,20,14,5,2,Even,0,0
3026,2024-02-01,BK0026,Fundamentals of Electronics,K. Singh,Electronics,ECE,2013,36,6,7,0,0,Even,0,0
3027,2024-02-01,BK0027,Electronics: A Practical Approach,N. Bose,Electronics,ECE,1999,62,34,19,4,0,Even,0,0
3028,2024-02-01,BK0028,Advanced Electronics,S. Iyer,Electronics,ECE,2015,20,10,10,3,0,Even,0,0
3029,2024-02-01,BK0029,Principles of Electronics,S. Verma,Electronics,ECE,1997,32,22,21,1,1,Even,0,0
3030,2024-02-01,BK0030,Electronics for Engineers,J. Menon,Electronics,ECE,2016,37,15,15,2,0,Even,0,0
3031,2024-02-01,BK0031,Modern Electronics,R. Khan,Electronics,ECE,2020,49,14,19,3,0,Even,0,0
3032,2024-02-01,BK0032,Applied Electronics,R. Gupta,Electronics,ECE,2002,60,7,11,0,0,Even,0,0
3033,2024-02-01,BK0033,Electronics Concepts and Applications,S. Rao,Electronics,ECE,2016,36,15,13,3,0,Even,0,0
3034,2024-02-01,BK0034,Essentials of Electronics,A. Iyer,Electronics,ECE,2022,58,8,5,0,0,Even,0,0
3035,2024-02-01,BK0035,Electronics: Theory and Practice,M. Rao,Electronics,ECE,2011,33,49,39,14,7,Even,0,0
3036,2024-02-01,BK0036,Understanding Electronics,D. Rao,Electronics,ECE,1995,15,63,38,15,34,Even,0,0
3037,2024-02-01,BK0037,Introduction to Mechanical,R. Bose,Mechanical,MECH,2017,17,32,30,5,7,Even,0,0
3038,2024-02-01,BK0038,Fundamentals of Mechanical,D. Reddy,Mechanical,MECH,2008,66,50,35,7,0,Even,0,0
3039,2024-02-01,BK0039,Mechanical: A Practical Approach,M. Verma,Mechanical,MECH,2014,45,5,9,0,0,Even,0,0
3040,2024-02-01,BK0040,Advanced Mechanical,D. Menon,Mechanical,MECH,2010,69,29,37,4,0,Even,0,0
3041,2024-02-01,BK0041,Principles of Mechanical,R. Sharma,Mechanical,MECH,2005,51,16,20,3,0,Even,0,0
3042,2024-02-01,BK0042,Mechanical for Engineers,S. Sharma,Mechanical,MECH,1996,65,25,30,5,0,Even,0,0
3043,2024-02-01,BK0043,Modern Mechanical,R. Reddy,Mechanical,MECH,2020,67,35,23,7,0,Even,0,0
3044,2024-02-01,BK0044,Applied Mechanical,R. Khan,Mechanical,MECH,2003,38,5,6,1,0,Even,0,0
3045,2024-02-01,BK0045,Mechanical Concepts and Applications,S. Sharma,Mechanical,MECH,2017,27,10,6,2,1,Even,0,0
3046,2024-02-01,BK0046,Essentials of Mechanical,N. Gupta,Mechanical,MECH,2007,33,12,7,4,0,Even,0,0
3047,2024-02-01,BK0047,Mechanical: Theory and Practice,A. Iyer,Mechanical,MECH,1997,26,11,9,2,0,Even,0,0
3048,2024-02-01,BK0048,Understanding Mechanical,J. Iyer,Mechanical,MECH,2004,53,10,6,1,2,Even,0,0
3049,2024-02-01,BK0049,Introduction to Civil,D. Nair,Civil,CIVIL,2000,21,20,18,2,2,Even,0,0
3050,2024-02-01,BK0050,Fundamentals of Civil,V. Menon,Civil,CIVIL,2002,62,48,30,5,0,Even,0,0
3051,2024-02-01,BK0051,Civil: A Practical Approach,A. Bose,Civil,CIVIL,1997,59,8,5,0,0,Even,0,0
3052,2024-02-01,BK0052,Advanced Civil,R. Verma,Civil,CIVIL,1997,27,15,9,3,1,Even,0,0
3053,2024-02-01,BK0053,Principles of Civil,J. Verma,Civil,CIVIL,2015,30,26,23,6,1,Even,0,0
3054,2024-02-01,BK0054,Civil for Engineers,P. Nair,Civil,CIVIL,2003,63,20,13,4,0,Even,0,0
3055,2024-02-01,BK0055,Modern Civil,A. Nair,Civil,CIVIL,2018,42,14,7,2,0,Even,0,0
3056,2024-02-01,BK0056,Applied Civil,M. Singh,Civil,CIVIL,1999,55,41,29,6,1,Even,0,0
3057,2024-02-01,BK0057,Civil Concepts and Applications,K. Khan,Civil,CIVIL,2023,20,22,20,2,1,Even,0,0
3058,2024-02-01,BK0058,Essentials of Civil,R. Reddy,Civil,CIVIL,2007,19,45,48,8,16,Even,0,0
3059,2024-02-01,BK0059,Civil: Theory and Practice,N. Singh,Civil,CIVIL,2021,63,48,49,4,0,Even,0,0
3060,2024-02-01,BK0060,Understanding Civil,A. Kumar,Civil,CIVIL,1999,45,14,12,3,0,Even,0,0
3061,2024-02-01,BK0061,Introduction to Mathematics,M. Bose,Mathematics,SCIENCE,1995,65,15,14,2,1,Even,0,0
3062,2024-02-01,BK0062,Fundamentals of Mathematics,K. Sharma,Mathematics,SCIENCE,1996,68,25,21,2,0,Even,0,0
3063,2024-02-01,BK0063,Mathematics: A Practical Approach,P. Reddy,Mathematics,SCIENCE,2009,37,37,21,8,1,Even,0,0
3064,2024-02-01,BK0064,Advanced Mathematics,M. Nair,Mathematics,SCIENCE,2012,48,16,11,3,1,Even,0,0
3065,2024-02-01,BK0065,Principles of Mathematics,R. Khan,Mathematics,SCIENCE,2011,19,12,9,1,0,Even,0,0
3066,2024-02-01,BK0066,Mathematics for Engineers,K. Menon,Mathematics,SCIENCE,2015,16,8,4,1,0,Even,0,0
3067,2024-02-01,BK0067,Modern Mathematics,S. Gupta,Mathematics,SCIENCE,1997,41,55,42,6,5,Even,0,0
3068,2024-02-01,BK0068,Applied Mathematics,R. Menon,Mathematics,SCIENCE,2000,15,8,6,1,0,Even,0,0
3069,2024-02-01,BK0069,Mathematics Concepts and Applications,M. Gupta,Mathematics,SCIENCE,2016,61,16,17,5,1,Even,0,0
3070,2024-02-01,BK0070,Essentials of Mathematics,V. Khan,Mathematics,SCIENCE,2023,66,30,14,6,0,Even,0,0
3071,2024-02-01,BK0071,Mathematics: Theory and Practice,V. Bose,Mathematics,SCIENCE,1997,61,28,17,8,0,Even,0,0
3072,2024-02-01,BK0072,Understanding Mathematics,N. Khan,Mathematics,SCIENCE,2019,69,19,15,4,1,Even,0,0
3073,2024-02-01,BK0073,Introduction to Physics,M. Verma,Physics,SCIENCE,2007,32,10,8,1,0,Even,0,0
